"","fips","SCC","Pollutant","Emissions","type","year","summ"
"1276","24510","223007527T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1277","24510","223007527X","PM25-PRI",5.64,"ON-ROAD","2005",5454703.0771284
"1278","24510","223007529B","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1279","24510","223007529T","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1280","24510","223007529X","PM25-PRI",3.3,"ON-ROAD","2005",5454703.0771284
"1281","24510","223007531B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1282","24510","223007531T","PM25-PRI",0.00701503350712,"ON-ROAD","2005",5454703.0771284
"1283","24510","223007531X","PM25-PRI",1.23,"ON-ROAD","2005",5454703.0771284
"1284","24510","223007533B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1285","24510","223007533T","PM25-PRI",0.0096938834158,"ON-ROAD","2005",5454703.0771284
"1286","24510","223007533X","PM25-PRI",1.67,"ON-ROAD","2005",5454703.0771284
"1287","24510","2260003030","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1288","24510","2260003040","PM25-PRI",0.0009783056,"NON-ROAD","2005",5454703.0771284
"1289","24510","2260004015","PM25-PRI",0.18,"NON-ROAD","2005",5454703.0771284
"1290","24510","2260004016","PM25-PRI",0.14,"NON-ROAD","2005",5454703.0771284
"1291","24510","2260004020","PM25-PRI",2.5,"NON-ROAD","2005",5454703.0771284
"1292","24510","2260004021","PM25-PRI",2.68,"NON-ROAD","2005",5454703.0771284
"1293","24510","2260004025","PM25-PRI",3.51,"NON-ROAD","2005",5454703.0771284
"1294","24510","2260004026","PM25-PRI",1.47,"NON-ROAD","2005",5454703.0771284
"1295","24510","2260004030","PM25-PRI",2.24,"NON-ROAD","2005",5454703.0771284
"1296","24510","2260004031","PM25-PRI",1.64,"NON-ROAD","2005",5454703.0771284
"1297","24510","2260004035","PM25-PRI",0.76,"NON-ROAD","2005",5454703.0771284
"1298","24510","2260004036","PM25-PRI",0.29,"NON-ROAD","2005",5454703.0771284
"1299","24510","2260004071","PM25-PRI",0.0005861898,"NON-ROAD","2005",5454703.0771284
"1300","24510","2260006005","PM25-PRI",0.19,"NON-ROAD","2005",5454703.0771284
"1301","24510","2260006010","PM25-PRI",1.4,"NON-ROAD","2005",5454703.0771284
"1302","24510","2260006015","PM25-PRI",0.0005122234,"NON-ROAD","2005",5454703.0771284
"1303","24510","2260006035","PM25-PRI",0.0080728407,"NON-ROAD","2005",5454703.0771284
"1304","24510","2265001050","PM25-PRI",0.04,"NON-ROAD","2005",5454703.0771284
"1305","24510","2265003010","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1306","24510","2265003020","PM25-PRI",0.05,"NON-ROAD","2005",5454703.0771284
"1307","24510","2265003030","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1308","24510","2265003040","PM25-PRI",0.06,"NON-ROAD","2005",5454703.0771284
"1309","24510","2265003050","PM25-PRI",0.0013772507,"NON-ROAD","2005",5454703.0771284
"1310","24510","2265003060","PM25-PRI",0.0011149085,"NON-ROAD","2005",5454703.0771284
"1311","24510","2265003070","PM25-PRI",0.0060235157,"NON-ROAD","2005",5454703.0771284
"1312","24510","2265004010","PM25-PRI",0.94,"NON-ROAD","2005",5454703.0771284
"1313","24510","2265004011","PM25-PRI",0.13,"NON-ROAD","2005",5454703.0771284
"1314","24510","2265004015","PM25-PRI",0.08,"NON-ROAD","2005",5454703.0771284
"1315","24510","2265004016","PM25-PRI",0.06,"NON-ROAD","2005",5454703.0771284
"1316","24510","2265004025","PM25-PRI",0.0054815914,"NON-ROAD","2005",5454703.0771284
"1317","24510","2265004026","PM25-PRI",0.0025023295,"NON-ROAD","2005",5454703.0771284
"1318","24510","2265004030","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1319","24510","2265004031","PM25-PRI",0.06,"NON-ROAD","2005",5454703.0771284
"1320","24510","2265004035","PM25-PRI",0.03,"NON-ROAD","2005",5454703.0771284
"1321","24510","2265004036","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1322","24510","2265004040","PM25-PRI",0.09,"NON-ROAD","2005",5454703.0771284
"1323","24510","2265004041","PM25-PRI",0.0069408401,"NON-ROAD","2005",5454703.0771284
"1324","24510","2265004046","PM25-PRI",0.0084194273,"NON-ROAD","2005",5454703.0771284
"1325","24510","2265004051","PM25-PRI",0.0072189384,"NON-ROAD","2005",5454703.0771284
"1326","24510","2265004055","PM25-PRI",1.34,"NON-ROAD","2005",5454703.0771284
"1327","24510","2265004056","PM25-PRI",0.09,"NON-ROAD","2005",5454703.0771284
"1328","24510","2265004066","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1329","24510","2265004071","PM25-PRI",0.34,"NON-ROAD","2005",5454703.0771284
"1330","24510","2265004075","PM25-PRI",0.07,"NON-ROAD","2005",5454703.0771284
"1331","24510","2265004076","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1332","24510","2265006005","PM25-PRI",0.73,"NON-ROAD","2005",5454703.0771284
"1333","24510","2265006010","PM25-PRI",0.25,"NON-ROAD","2005",5454703.0771284
"1334","24510","2265006015","PM25-PRI",0.11,"NON-ROAD","2005",5454703.0771284
"1335","24510","2265006025","PM25-PRI",0.18,"NON-ROAD","2005",5454703.0771284
"1336","24510","2265006030","PM25-PRI",0.42,"NON-ROAD","2005",5454703.0771284
"1337","24510","2265006035","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1338","24510","2265010010","PM25-PRI",0.0026035674,"NON-ROAD","2005",5454703.0771284
"1339","24510","2267003010","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1340","24510","2267003020","PM25-PRI",1.76,"NON-ROAD","2005",5454703.0771284
"1341","24510","2267003030","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1342","24510","2267003040","PM25-PRI",0.0041615147,"NON-ROAD","2005",5454703.0771284
"1343","24510","2267003050","PM25-PRI",0.0010000453,"NON-ROAD","2005",5454703.0771284
"1344","24510","2267003070","PM25-PRI",0.0083001321,"NON-ROAD","2005",5454703.0771284
"1345","24510","2267004066","PM25-PRI",0.0049440744,"NON-ROAD","2005",5454703.0771284
"1346","24510","2267006005","PM25-PRI",0.06,"NON-ROAD","2005",5454703.0771284
"1347","24510","2267006010","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1348","24510","2267006015","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1349","24510","2267006025","PM25-PRI",0.02,"NON-ROAD","2005",5454703.0771284
"1350","24510","2267006030","PM25-PRI",0.0002818185,"NON-ROAD","2005",5454703.0771284
"1351","24510","2267006035","PM25-PRI",0.0002788283,"NON-ROAD","2005",5454703.0771284
"1352","24510","2268003020","PM25-PRI",0.12,"NON-ROAD","2005",5454703.0771284
"1353","24510","2268003030","PM25-PRI",0.0001438932,"NON-ROAD","2005",5454703.0771284
"1354","24510","2268003040","PM25-PRI",7.83812e-05,"NON-ROAD","2005",5454703.0771284
"1355","24510","2268003060","PM25-PRI",0.0004158585,"NON-ROAD","2005",5454703.0771284
"1356","24510","2268003070","PM25-PRI",0.0005904125,"NON-ROAD","2005",5454703.0771284
"1357","24510","2268006005","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1358","24510","2268006010","PM25-PRI",0.0009819284,"NON-ROAD","2005",5454703.0771284
"1359","24510","2268006015","PM25-PRI",0.0014054561,"NON-ROAD","2005",5454703.0771284
"1360","24510","2268006020","PM25-PRI",0.05,"NON-ROAD","2005",5454703.0771284
"1361","24510","2268010010","PM25-PRI",0.0017169765,"NON-ROAD","2005",5454703.0771284
"1362","24510","2270003010","PM25-PRI",0.65,"NON-ROAD","2005",5454703.0771284
"1363","24510","2270003020","PM25-PRI",4,"NON-ROAD","2005",5454703.0771284
"1364","24510","2270003030","PM25-PRI",1.43,"NON-ROAD","2005",5454703.0771284
"1365","24510","2270003040","PM25-PRI",1.6,"NON-ROAD","2005",5454703.0771284
"1366","24510","2270003050","PM25-PRI",0.13,"NON-ROAD","2005",5454703.0771284
"1367","24510","2270003060","PM25-PRI",8.86,"NON-ROAD","2005",5454703.0771284
"1368","24510","2270003070","PM25-PRI",1.95,"NON-ROAD","2005",5454703.0771284
"1369","24510","2270004031","PM25-PRI",8.27784e-05,"NON-ROAD","2005",5454703.0771284
"1370","24510","2270004036","PM25-PRI",0.01,"NON-ROAD","2005",5454703.0771284
"1371","24510","2270004046","PM25-PRI",0.53,"NON-ROAD","2005",5454703.0771284
"1372","24510","2270004056","PM25-PRI",0.1,"NON-ROAD","2005",5454703.0771284
"1373","24510","2270004066","PM25-PRI",0.61,"NON-ROAD","2005",5454703.0771284
"1374","24510","2270004071","PM25-PRI",0.05,"NON-ROAD","2005",5454703.0771284
"1375","24510","2270004076","PM25-PRI",0.0021280069,"NON-ROAD","2005",5454703.0771284
"1376","24510","2270006005","PM25-PRI",5.23,"NON-ROAD","2005",5454703.0771284
"1377","24510","2270006010","PM25-PRI",1.26,"NON-ROAD","2005",5454703.0771284
"1378","24510","2270006015","PM25-PRI",2.89,"NON-ROAD","2005",5454703.0771284
"1379","24510","2270006025","PM25-PRI",3.17,"NON-ROAD","2005",5454703.0771284
"1380","24510","2270006030","PM25-PRI",0.14,"NON-ROAD","2005",5454703.0771284
"1381","24510","2270006035","PM25-PRI",0.12,"NON-ROAD","2005",5454703.0771284
"1382","24510","2270010010","PM25-PRI",0.05,"NON-ROAD","2005",5454703.0771284
"1383","24510","2280002100","PM25-PRI",40.03,"NON-ROAD","2005",5454703.0771284
"1384","24510","2280002200","PM25-PRI",0.65,"NON-ROAD","2005",5454703.0771284
"1385","24510","2280003000","PM25-PRI",107.12,"NON-ROAD","2005",5454703.0771284
"1386","24510","2282005010","PM25-PRI",2.74,"NON-ROAD","2005",5454703.0771284
"1387","24510","2282005015","PM25-PRI",1.1,"NON-ROAD","2005",5454703.0771284
"1388","24510","2282010005","PM25-PRI",0.05,"NON-ROAD","2005",5454703.0771284
"1389","24510","2282020005","PM25-PRI",0.21,"NON-ROAD","2005",5454703.0771284
"1390","24510","2282020010","PM25-PRI",0.0045723616,"NON-ROAD","2005",5454703.0771284
"1391","24510","2285002006","PM25-PRI",9.23,"NON-ROAD","2005",5454703.0771284
"1392","24510","2285002008","PM25-PRI",0.02,"NON-ROAD","2005",5454703.0771284
"1393","24510","2285002009","PM25-PRI",6.97,"NON-ROAD","2005",5454703.0771284
"1394","24510","2285002010","PM25-PRI",23.54,"NON-ROAD","2005",5454703.0771284
"1395","24510","2285002015","PM25-PRI",0.2,"NON-ROAD","2005",5454703.0771284
"1396","24510","2285004015","PM25-PRI",0.000756666,"NON-ROAD","2005",5454703.0771284
"1397","24510","2285006015","PM25-PRI",1.86445e-05,"NON-ROAD","2005",5454703.0771284
"1398","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1399","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1400","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1401","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1402","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1403","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1404","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1405","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1406","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1407","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1408","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1409","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1410","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1411","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1412","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1413","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1414","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1415","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1416","24510","2275050011","PM25-PRI",0.000783137,"POINT","2008",3464205.83780584
"1417","24510","2275050012","PM25-PRI",0.00138622,"POINT","2008",3464205.83780584
"1418","24510","10300601","PM25-PRI",2.23015,"POINT","2008",3464205.83780584
"1419","24510","10300601","PM25-PRI",2.23015,"POINT","2008",3464205.83780584
"1420","24510","10300601","PM25-PRI",2.23015,"POINT","2008",3464205.83780584
"1421","24510","10300601","PM25-PRI",2.23015,"POINT","2008",3464205.83780584
"1422","24510","10300602","PM25-PRI",2.23015,"POINT","2008",3464205.83780584
"1423","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1424","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1425","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1426","24510","20200401","PM25-PRI",0.00857623,"POINT","2008",3464205.83780584
"1427","24510","20200401","PM25-PRI",0.00857623,"POINT","2008",3464205.83780584
"1428","24510","20200401","PM25-PRI",0,"POINT","2008",3464205.83780584
"1429","24510","20200102","PM25-PRI",0.00821421,"POINT","2008",3464205.83780584
"1430","24510","20200102","PM25-PRI",0.00821421,"POINT","2008",3464205.83780584
"1431","24510","30500205","PM25-PRI",0.632993,"POINT","2008",3464205.83780584
"1432","24510","10200603","PM25-PRI",0.06279,"POINT","2008",3464205.83780584
"1433","24510","10200602","PM25-PRI",0.0039,"POINT","2008",3464205.83780584
"1434","24510","30500103","PM25-PRI",0.0328228,"POINT","2008",3464205.83780584
"1435","24510","30510205","PM25-PRI",4.17649,"POINT","2008",3464205.83780584
"1436","24510","30510198","PM25-PRI",0.653373,"POINT","2008",3464205.83780584
"1437","24510","30510298","PM25-PRI",0,"POINT","2008",3464205.83780584
"1438","24510","50300101","PM25-PRI",0.00806053,"POINT","2008",3464205.83780584
"1439","24510","10200602","PM25-PRI",0.175812,"POINT","2008",3464205.83780584
"1440","24510","10200602","PM25-PRI",0.176085,"POINT","2008",3464205.83780584
"1441","24510","10200602","PM25-PRI",0.176085,"POINT","2008",3464205.83780584
"1442","24510","10200602","PM25-PRI",0.176085,"POINT","2008",3464205.83780584
"1443","24510","10200603","PM25-PRI",0.078975,"POINT","2008",3464205.83780584
"1444","24510","30103399","PM25-PRI",0,"POINT","2008",3464205.83780584
"1445","24510","30103399","PM25-PRI",0,"POINT","2008",3464205.83780584
"1446","24510","30103399","PM25-PRI",0,"POINT","2008",3464205.83780584
"1447","24510","10200602","PM25-PRI",0.10296,"POINT","2008",3464205.83780584
"1448","24510","10200601","PM25-PRI",4.41792,"POINT","2008",3464205.83780584
"1449","24510","10200602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1450","24510","10200602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1451","24510","30500499","PM25-PRI",0.448248,"POINT","2008",3464205.83780584
"1452","24510","30500499","PM25-PRI",22.2504,"POINT","2008",3464205.83780584
"1453","24510","30500402","PM25-PRI",14.4292,"POINT","2008",3464205.83780584
"1454","24510","50400201","PM25-PRI",1.91034,"POINT","2008",3464205.83780584
"1455","24510","30500499","PM25-PRI",0,"POINT","2008",3464205.83780584
"1456","24510","30500499","PM25-PRI",15.5972,"POINT","2008",3464205.83780584
"1457","24510","30500401","PM25-PRI",30.7639,"POINT","2008",3464205.83780584
"1458","24510","30501402","PM25-PRI",0,"POINT","2008",3464205.83780584
"1459","24510","30500499","PM25-PRI",5.22075,"POINT","2008",3464205.83780584
"1460","24510","30183001","PM25-PRI",19.4597,"POINT","2008",3464205.83780584
"1461","24510","30509203","PM25-PRI",0.1935,"POINT","2008",3464205.83780584
"1462","24510","10300602","PM25-PRI",0.78767,"POINT","2008",3464205.83780584
"1463","24510","10300602","PM25-PRI",0.78767,"POINT","2008",3464205.83780584
"1464","24510","10300602","PM25-PRI",0.78767,"POINT","2008",3464205.83780584
"1465","24510","10300602","PM25-PRI",0.78767,"POINT","2008",3464205.83780584
"1466","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1467","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1468","24510","10200402","PM25-PRI",0.0755575,"POINT","2008",3464205.83780584
"1469","24510","10200402","PM25-PRI",0.0992921,"POINT","2008",3464205.83780584
"1470","24510","30121101","PM25-PRI",0.0289539,"POINT","2008",3464205.83780584
"1471","24510","30182001","PM25-PRI",0,"POINT","2008",3464205.83780584
"1472","24510","39999994","PM25-PRI",0,"POINT","2008",3464205.83780584
"1473","24510","10200603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1474","24510","10200603","PM25-PRI",0.00208,"POINT","2008",3464205.83780584
"1475","24510","30501508","PM25-PRI",0,"POINT","2008",3464205.83780584
"1476","24510","30501520","PM25-PRI",3.91072,"POINT","2008",3464205.83780584
"1477","24510","30501517","PM25-PRI",2.02578,"POINT","2008",3464205.83780584
"1478","24510","30599999","PM25-PRI",53.3992,"POINT","2008",3464205.83780584
"1479","24510","30501520","PM25-PRI",2.87149,"POINT","2008",3464205.83780584
"1480","24510","30501520","PM25-PRI",0,"POINT","2008",3464205.83780584
"1481","24510","30501520","PM25-PRI",1.37407,"POINT","2008",3464205.83780584
"1482","24510","30590001","PM25-PRI",0,"POINT","2008",3464205.83780584
"1483","24510","10200601","PM25-PRI",1.2337,"POINT","2008",3464205.83780584
"1484","24510","10200601","PM25-PRI",2.5623,"POINT","2008",3464205.83780584
"1485","24510","10200602","PM25-PRI",0.04745,"POINT","2008",3464205.83780584
"1486","24510","10200602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1487","24510","10200602","PM25-PRI",7.92415,"POINT","2008",3464205.83780584
"1488","24510","10200602","PM25-PRI",7.92415,"POINT","2008",3464205.83780584
"1489","24510","10200602","PM25-PRI",7.92415,"POINT","2008",3464205.83780584
"1490","24510","30501004","PM25-PRI",0,"POINT","2008",3464205.83780584
"1491","24510","30103599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1492","24510","30501004","PM25-PRI",0,"POINT","2008",3464205.83780584
"1493","24510","30301202","PM25-PRI",0,"POINT","2008",3464205.83780584
"1494","24510","30301202","PM25-PRI",0,"POINT","2008",3464205.83780584
"1495","24510","30301202","PM25-PRI",0,"POINT","2008",3464205.83780584
"1496","24510","30103599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1497","24510","30103599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1498","24510","30103599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1499","24510","30101202","PM25-PRI",0,"POINT","2008",3464205.83780584
"1500","24510","30103501","PM25-PRI",0.108973,"POINT","2008",3464205.83780584
"1501","24510","30301201","PM25-PRI",7.31313,"POINT","2008",3464205.83780584
"1502","24510","30103554","PM25-PRI",0,"POINT","2008",3464205.83780584
"1503","24510","30102399","PM25-PRI",0,"POINT","2008",3464205.83780584
"1504","24510","30103501","PM25-PRI",0,"POINT","2008",3464205.83780584
"1505","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1506","24510","10300603","PM25-PRI",0.00182,"POINT","2008",3464205.83780584
"1507","24510","10300603","PM25-PRI",0.003276,"POINT","2008",3464205.83780584
"1508","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1509","24510","39999999","PM25-PRI",0.699787,"POINT","2008",3464205.83780584
"1510","24510","30501301","PM25-PRI",0.00452597,"POINT","2008",3464205.83780584
"1511","24510","30501301","PM25-PRI",0.0414012,"POINT","2008",3464205.83780584
"1512","24510","30501301","PM25-PRI",0.154889,"POINT","2008",3464205.83780584
"1513","24510","30501301","PM25-PRI",0.140074,"POINT","2008",3464205.83780584
"1514","24510","30501301","PM25-PRI",0.385839,"POINT","2008",3464205.83780584
"1515","24510","30500312","PM25-PRI",0.0176454,"POINT","2008",3464205.83780584
"1516","24510","30501301","PM25-PRI",0,"POINT","2008",3464205.83780584
"1517","24510","10200602","PM25-PRI",1.898,"POINT","2008",3464205.83780584
"1518","24510","30100902","PM25-PRI",1.73482,"POINT","2008",3464205.83780584
"1519","24510","30100999","PM25-PRI",3.27708,"POINT","2008",3464205.83780584
"1520","24510","30100902","PM25-PRI",0,"POINT","2008",3464205.83780584
"1521","24510","30100999","PM25-PRI",0,"POINT","2008",3464205.83780584
"1522","24510","30500205","PM25-PRI",1.02461,"POINT","2008",3464205.83780584
"1523","24510","30501502","PM25-PRI",0.127728,"POINT","2008",3464205.83780584
"1524","24510","30501509","PM25-PRI",1.28872,"POINT","2008",3464205.83780584
"1525","24510","30501521","PM25-PRI",1.47323,"POINT","2008",3464205.83780584
"1526","24510","30501504","PM25-PRI",0,"POINT","2008",3464205.83780584
"1527","24510","30501504","PM25-PRI",0,"POINT","2008",3464205.83780584
"1528","24510","30501520","PM25-PRI",0.423647,"POINT","2008",3464205.83780584
"1529","24510","30501518","PM25-PRI",0,"POINT","2008",3464205.83780584
"1530","24510","30501513","PM25-PRI",3.10757,"POINT","2008",3464205.83780584
"1531","24510","30501519","PM25-PRI",0.375206,"POINT","2008",3464205.83780584
"1532","24510","30501508","PM25-PRI",0,"POINT","2008",3464205.83780584
"1533","24510","10100504","PM25-PRI",0.0309468,"POINT","2008",3464205.83780584
"1534","24510","10100504","PM25-PRI",0.0433255,"POINT","2008",3464205.83780584
"1535","24510","10100504","PM25-PRI",0.0309468,"POINT","2008",3464205.83780584
"1536","24510","10100504","PM25-PRI",0.0340415,"POINT","2008",3464205.83780584
"1537","24510","10200603","PM25-PRI",0.02145,"POINT","2008",3464205.83780584
"1538","24510","10200603","PM25-PRI",0.072072,"POINT","2008",3464205.83780584
"1539","24510","10200603","PM25-PRI",0.04095,"POINT","2008",3464205.83780584
"1540","24510","10200603","PM25-PRI",0.04095,"POINT","2008",3464205.83780584
"1541","24510","10200602","PM25-PRI",0.0208,"POINT","2008",3464205.83780584
"1542","24510","10200602","PM25-PRI",0.0208,"POINT","2008",3464205.83780584
"1543","24510","10200603","PM25-PRI",0.00195,"POINT","2008",3464205.83780584
"1544","24510","10200603","PM25-PRI",0.00195,"POINT","2008",3464205.83780584
"1545","24510","30101503","PM25-PRI",0.0807794,"POINT","2008",3464205.83780584
"1546","24510","30101401","PM25-PRI",0.0726302,"POINT","2008",3464205.83780584
"1547","24510","30101401","PM25-PRI",0.359101,"POINT","2008",3464205.83780584
"1548","24510","30101401","PM25-PRI",0.159992,"POINT","2008",3464205.83780584
"1549","24510","30101811","PM25-PRI",0,"POINT","2008",3464205.83780584
"1550","24510","10200603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1551","24510","10200602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1552","24510","30203202","PM25-PRI",0,"POINT","2008",3464205.83780584
"1553","24510","10200601","PM25-PRI",0,"POINT","2008",3464205.83780584
"1554","24510","10200601","PM25-PRI",0.79417,"POINT","2008",3464205.83780584
"1555","24510","10200601","PM25-PRI",0.072645,"POINT","2008",3464205.83780584
"1556","24510","10200601","PM25-PRI",1.3735,"POINT","2008",3464205.83780584
"1557","24510","10200601","PM25-PRI",0.67954,"POINT","2008",3464205.83780584
"1558","24510","10200601","PM25-PRI",3.7303,"POINT","2008",3464205.83780584
"1559","24510","10301002","PM25-PRI",0,"POINT","2008",3464205.83780584
"1560","24510","30201599","PM25-PRI",4.17663,"POINT","2008",3464205.83780584
"1561","24510","30201599","PM25-PRI",3.47378,"POINT","2008",3464205.83780584
"1562","24510","30201599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1563","24510","30100699","PM25-PRI",2.31218,"POINT","2008",3464205.83780584
"1564","24510","30201599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1565","24510","30201599","PM25-PRI",5.7885,"POINT","2008",3464205.83780584
"1566","24510","30201599","PM25-PRI",5.34254,"POINT","2008",3464205.83780584
"1567","24510","30201599","PM25-PRI",3.09963,"POINT","2008",3464205.83780584
"1568","24510","30201599","PM25-PRI",3.13148,"POINT","2008",3464205.83780584
"1569","24510","30201599","PM25-PRI",3.22638,"POINT","2008",3464205.83780584
"1570","24510","30201599","PM25-PRI",1.04176,"POINT","2008",3464205.83780584
"1571","24510","30201599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1572","24510","30201599","PM25-PRI",3.73779,"POINT","2008",3464205.83780584
"1573","24510","30201599","PM25-PRI",1.83015,"POINT","2008",3464205.83780584
"1574","24510","30201599","PM25-PRI",2.78281,"POINT","2008",3464205.83780584
"1575","24510","30201599","PM25-PRI",1.59308,"POINT","2008",3464205.83780584
"1576","24510","30201599","PM25-PRI",0,"POINT","2008",3464205.83780584
"1577","24510","30201599","PM25-PRI",0.639977,"POINT","2008",3464205.83780584
"1578","24510","30201599","PM25-PRI",10.076,"POINT","2008",3464205.83780584
"1579","24510","10200502","PM25-PRI",0,"POINT","2008",3464205.83780584
"1580","24510","10200603","PM25-PRI",0.26325,"POINT","2008",3464205.83780584
"1581","24510","30300303","PM25-PRI",0.0154119,"POINT","2008",3464205.83780584
"1582","24510","30300303","PM25-PRI",0.0154119,"POINT","2008",3464205.83780584
"1583","24510","30300303","PM25-PRI",0.0400709,"POINT","2008",3464205.83780584
"1584","24510","30300303","PM25-PRI",0.0354474,"POINT","2008",3464205.83780584
"1585","24510","30901098","PM25-PRI",0,"POINT","2008",3464205.83780584
"1586","24510","10300601","PM25-PRI",1.256,"POINT","2008",3464205.83780584
"1587","24510","10300601","PM25-PRI",0.09035,"POINT","2008",3464205.83780584
"1588","24510","10300602","PM25-PRI",0.286208,"POINT","2008",3464205.83780584
"1589","24510","10300602","PM25-PRI",0.26416,"POINT","2008",3464205.83780584
"1590","24510","10300503","PM25-PRI",0.0251028,"POINT","2008",3464205.83780584
"1591","24510","10300503","PM25-PRI",0.00776991,"POINT","2008",3464205.83780584
"1592","24510","30800704","PM25-PRI",0,"POINT","2008",3464205.83780584
"1593","24510","10300402","PM25-PRI",0.0658795,"POINT","2008",3464205.83780584
"1594","24510","10300503","PM25-PRI",0.0254614,"POINT","2008",3464205.83780584
"1595","24510","10300402","PM25-PRI",0.773673,"POINT","2008",3464205.83780584
"1596","24510","10300402","PM25-PRI",0.351316,"POINT","2008",3464205.83780584
"1597","24510","10300503","PM25-PRI",0.00665224,"POINT","2008",3464205.83780584
"1598","24510","10300503","PM25-PRI",0.00665224,"POINT","2008",3464205.83780584
"1599","24510","10300602","PM25-PRI",0.639101,"POINT","2008",3464205.83780584
"1600","24510","10300602","PM25-PRI",0.133554,"POINT","2008",3464205.83780584
"1601","24510","10300602","PM25-PRI",0.750235,"POINT","2008",3464205.83780584
"1602","24510","10300502","PM25-PRI",1.22933,"POINT","2008",3464205.83780584
"1603","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1604","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1605","24510","10300503","PM25-PRI",0,"POINT","2008",3464205.83780584
"1606","24510","10300603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1607","24510","10300503","PM25-PRI",0,"POINT","2008",3464205.83780584
"1608","24510","10200603","PM25-PRI",0.04745,"POINT","2008",3464205.83780584
"1609","24510","30101401","PM25-PRI",0,"POINT","2008",3464205.83780584
"1610","24510","10300602","PM25-PRI",0.63388,"POINT","2008",3464205.83780584
"1611","24510","10300602","PM25-PRI",0.9035,"POINT","2008",3464205.83780584
"1612","24510","10300602","PM25-PRI",1.11592,"POINT","2008",3464205.83780584
